COMPANY NAME,PHONE,MAIN CONTACT NAME,ADDRESS,CITY,STATE,ZIP CODE,CUSTOMER TYPE,CREDIT LIMIT,DEFAULT PAYMENT TERMS,CREDIT HOLD,ACCOUNT HOLD,CURRENCY
LEGEND NAILS,,,2710 N Mason Rd,Katy,TX,77449,consignee," "," ",,NO," "
LEGEND VALVE AND FITTING INC.,,,13015 South Kirkwood Road,Stafford,TX,77477,consignee," "," ",,NO," "
LEGENDZ WAY DISTRIBUTION,,,3125 N Great SW Pkwy,Grand Prairie,TX,75050,consignee," "," ",,NO," "
LEGENDZ WAY MIDLOTHIAN,,,"2720 LOGISTICS DRIVE, STE 100",Midlothian,TX,76065,consignee," "," ",,NO," "
LEOCH BATTERY CORPORATION,,,10350 Brockwood Road,Dallas,TX,75238,consignee," "," ",,NO," "
Leviated Metals,,,18920 Celia Way,New Caney,TX,77357,consignee," "," ",,NO," "
LEWCO SPECIALTY PRODUCTS,,,7137 Renoir Avenue,Baton Rouge,LA,70806,consignee," "," ",,NO," "
LIFEMADE,,,1600 U.S. 287 Bypass,Waxahachie,TX,75165,consignee," "," ",,NO," "
LIGHTHOUSE FENCE SUPPLY,,,9151 King Arthur Drive,Dallas,TX,75247,consignee," "," ",,NO," "
LIGHTS DIRECT INC.,,,7223 Wynnwood Lane,Houston,TX,77008,consignee," "," ",,NO," "
LIGHTS-DIRECT INC,,,7223 Wynnwood Ln,Houston,TX,77008,consignee," "," ",,NO," "
LINEAGE HOUSTON,,,7080 Express Ln,Houston,TX,77078,consignee," "," ",,NO," "
LINEAGE LAPORTE,,,9223 Highway 225,La Porte,TX,77571,consignee," "," ",,NO," "
LINEAGE LOGISTICS,,,10585 Red Bluff Rd,Pasadena,TX,77507,consignee," "," ",,NO," "
LINEAGE-FT WORTH,,,5200 Gold Spike Dr,Fort Worth,TX,76106,consignee," "," ",,NO," "
LINEAGE-LA PORTE,,,10060 Porter Rd,La Porte,TX,77571,consignee," "," ",,NO," "
LINEAGE-UVALDE,,,7500 Uvalde Rd,Houston,TX,77049,consignee," "," ",,NO," "
Linron Company,,,6110 Thomas Road,Houston,TX,77041,consignee," "," ",,NO," "
LION ELASTOMERS,,,1615 MAIN STREET,Port Neches,TX,77651,consignee," "," ",,NO," "
LIONS FLOOR,,,4950 North Sam Houston Parkway East,Houston,TX,77032,consignee," "," ",,NO," "
LIVING FIT,,,5880 W Fuqua St,Houston,TX,77085,consignee," "," ",,NO," "
Living Spaces,,,18240 U.S. 59,Humble,TX,77338,consignee," "," ",,NO," "
LKQ - Used Auto Parts,,,1710 W Mt Houston Rd,Houston,TX,77038,consignee," "," ",,NO," "
LNS US LLC,,,11078 Veterans Memorial Dr,Houston,TX,77067,consignee," "," ",,NO," "
LNS US LLC,,,3000 Polk St,Houston,TX,77003,consignee," "," ",,NO," "
LOGISTICS INERNATIONAL,,,1707 Farrell Rd,Houston,TX,77073,consignee," "," ",,NO," "
LOGISTICS PLUS C/O NFI,,,5335 Cedar Port Pkwy,Baytown,TX,77523,consignee," "," ",,NO," "
LOGISTICS PLUS WAREHOUSE-DALLAS,,,920 Westport Parkway,Fort Worth,TX,76177,consignee," "," ",,NO," "
LONE STAR BLOWER,,,8883 WEST MONROE RD,Houston,TX,77061,consignee," "," ",,NO," "
LOST DRAW,,,1686 US-290,Johnson City,TX,78636,consignee," "," ",,NO," "
LOUISIANA PIGMENT COMPANY,,,3300 Bayou D'Inde Road,Westlake,LA,70669,consignee," "," ",,NO," "
LOUISIANA PLASTIC INDUSTRIES,,,501 Downing Pines Road,West Monroe,LA,71292,consignee," "," ",,NO," "
LOVE'S TRUCK SOLUTIONS,,,21482 FM471,Natalia,TX,78059,consignee," "," ",,NO," "
Lowe's New Caney,,,18777 East Industrial Parkway,New Caney,TX,77357,consignee," "," ",,NO," "
LS TRACTOR,,,2002 Tile Factory Road,Palestine,TX,75801,consignee," "," ",,NO," "
LSC COMMUNICATIONS-DALLAS,,,39324 Lyndon B Johnson Fwy,Dallas,TX,75232,consignee," "," ",,NO," "
LSI DISTRIBUTION,,,15350 MARKET ST,Channelview,TX,77530,consignee," "," ",,NO," "
Lubrimar,,,7119 Kindred Street,Houston,TX,77049,consignee," "," ",,NO," "
LUBRIMAR,,,12238 Kindred Street,Houston,TX,77049,consignee," "," ",,NO," "
LUBRIXOL/GREIF,,,334 Tidal Road,Deer Park,TX,77536,consignee," "," ",,NO," "
LUSH CAFE XCLUSIVE NEW VENTURES LLC,,,9421 Hwy 6,Houston,TX,77083,consignee," "," ",,NO," "
LV FOOD SUPPLY,,,2003 Clay St,Houston,TX,77003,consignee," "," ",,NO," "
LX PANTOS,,,16600 Victory Circle,Northlake,TX,76247,consignee," "," ",,NO," "
M-G FEED DIVISION,,,1201 County Rd,Weimar,TX,78962,consignee," "," ",,NO," "
MADIX INC,,,"500 AIRPORT ROAD,",Terrell,TX,75160,consignee," "," ",,NO," "
MAGNALUBE LLC,,,800 Ave H East,Arlington,TX,76006,consignee," "," ",,NO," "
"MAGNUM FABRICATIONS, INC",,,6648 Gulfway Drive,Port Arthur,TX,77642,consignee," "," ",,NO," "
MAINTENANCE AND CARE FACILITY- (MCF),,,1755 Federal Road,Houston,TX,77015,consignee," "," ",,NO," "
MAJORPACK C/O IOS,2814529015,"Select option 1 for shipping and receiving ",7814 Miller Rd Number 3,Houston,TX,77049,consignee," "," ",,NO," "
Mama Lycha Foods,,,727 Century Plaza Dr,Houston,TX,77073,consignee," "," ",,NO," "
Mangys Import & Export Clothing LLC,,,4286 Lockfield Street,Houston,TX,77092,consignee," "," ",,NO," "
MAPLEWOOD INDUSTRIAL SERVICES,,,7505 Gateway Boulevard West,Baytown,TX,77521,consignee," "," ",,NO," "
Market Yard,,,8350 Tilgham St,Houston,TX,77029,"consignee,shipper,containerReturn"," "," ",,NO," "
Mars Packing and Warehouse Inc.,8324201177,,5707 Old Clinton Rd.,Houston,TX,77020,"shipper,containerReturn,consignee"," "," ",,NO," "
MATRESS FIRM- HOUSTON WAREHOUSE,,,15872 Diplomatic Plaza Drive,Houston,TX,77032,consignee," "," ",,NO," "
MATTRESS FIRM WAREHOUSE,,,15872 Diplomatic Plaza Dr,Houston,TX,77032,consignee," "," ",,NO," "
MAUSER PACKAGING SOLUTIONS,,,4732 Darien Street,Houston,TX,77028,consignee," "," ",,NO," "
MAUSER USA LLC,,,4004 HOMESTEAD RD HOUSTON 77028 TX USA,HOUSTON,TX,77028,"consignee,shipper,containerReturn"," "," ",,NO," "
Maxi- Lift,,,16400 Midway Road,Addison,TX,75001,consignee," "," ",,NO," "
MAXWELL FLOORING,,,1075 West Sam Houston Parkway North,Houston,TX,77043,"consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",,NO," "
Mc COURT & SONS EQUIPMENT,,,5141 State Highway 71,La Grange,TX,78945,consignee," "," ",,NO," "
McCORT & SONS EQUIPMENT,,,5141 State Hwy 71,La Grange,TX,78945,consignee," "," ",,NO," "
MCLANE GLOBAL,,,1902 Cypress Station Drive,Houston,TX,77090,consignee," "," ",,NO," "
MCLANE WAREHOUSE,,,1902 CYPRESS STATION 77090,Houston,TX,77090,"consignee,shipper,containerReturn"," "," ",,NO," "
MEI PACKERS,,,18941 Aldine Westfield Rd,Houston,TX,77073,consignee," "," ",,NO," "
MENARDS RAILROAD MATERIALS,,,12052 Homestead Rd,Houston,TX,77050,consignee," "," ",,NO," "
MERIH COTTON CORPORATION,,,3710 Cedar Blvd,Baytown,TX,77523,consignee," "," ",,NO," "
"Mesquite, TX",,,19750 I- 635 Service Rd,Mesquite,TX,75149,consignee," "," ",,NO," "
METALLOID CORPORATION,,,1720 N Quevado St,Jacksonville,TX,75766,consignee," "," ",,NO," "
MEXCOR,,,11177 Compaq Center W Dr,Houston,TX,77070,"consignee,shipper,containerReturn"," "," ",,NO," "
MHOLLAND CO DELTA LOGISTICS,,,1426 Lee Street,Greenville,TX,75401,consignee," "," ",,NO," "
MIDALLOY,,,3232 East Loop North,Houston,TX,77029,consignee," "," ",,NO," "
MIDWAY WAREHOUSE,,,1807 Brittmoore Road,Houston,TX,77043,consignee," "," ",,NO," "
MILLENIUM DISTRIBUTION,,,10634 Tanner Road,Houston,TX,77041,consignee," "," ",,NO," "
MIRAGE INDUSTRIES,,,8118 Interchange Parkway,San Antonio,TX,78218,consignee," "," ",,NO," "
MODINE MANUFACTURING,,,224 Talley Nichols Dr,Jacksonville,TX,75766,consignee," "," ",,NO," "
"MODULAR FRAMING SYSTEMS, INC.",,,4525 Brittmoore Rd,Houston,TX,77041,consignee," "," ",,NO," "
"MOGAS, A FLOWSERVE COMPANY",,,14330 East Hardy Road,Houston,TX,77039,consignee," "," ",,NO," "
MONMOUTH DC,,,1 Cloverleaf Dr,Monmouth,IL,61462,consignee," "," ",,NO," "
Montage Logistics,,,3741 Drossett Drive,Austin,TX,78744,consignee," "," ",,NO," "
MONTEREY MUSHROOMS,,,5816 Texas 75,Madisonville,TX,77864,consignee," "," ",,NO," "
MOODY COMPRESS #2,,,4602 Avenue H,Galveston,TX,77550,consignee," "," ",,NO," "
MOODY COMPRESS #4,,,4200 Avenue H,Galveston,TX,77550,"consignee,shipper,containerReturn"," "," ",,NO," "
MOODY COMPRESS #6,,,411 Brisbane St,Houston,TX,77061,consignee," "," ",,NO," "
MOODY COMPRESS PLANT #1,,,4906 Broadway Avenue J,Galveston,TX,77551,consignee," "," ",,NO," "
"MOODY COMPRESS, PLANT #3",,,3602 Winnie St,Galveston,TX,77550,consignee," "," ",,NO," "
MORNING STAR STORAGE,,,1850 Mcgee Lane,Lewisville,TX,75077,consignee," "," ",,NO," "
MORPAK SPECIALITIES INC.,,,2500 DISCOVERY BLVD. ROCKWALL TX 75032,Rockwall,TX,75032,"consignee,shipper,containerReturn"," "," ",,NO," "
Morris Export,,,1225 McCarty Street,Houston,TX,77029,consignee," "," ",,NO," "
MULDOON MiNERALS INC.,,,4023 Davis Road,Muldoon,TX,78949,consignee," "," ",,NO," "
Munlti-wing America,,,20060 Nichols Lane,New Caney,TX,77357,"consignee,shipper,containerReturn"," "," ",,NO," "
"MURPHY INDUSTRIAL PRODUCTS, INC.",,,1430 North Post Oak Road,Houston,TX,77055,consignee," "," ",,NO," "
N692 NEC INC.,,,7207 West Rd,Houston,TX,77086,consignee," "," ",,NO," "
NATIONAL OILWELL VARCO,,,8017 Breen Road,Houston,TX,77040,consignee," "," ",,NO," "
National Paper (Inteplast),,,651 Gellhorn Dr,Houston,TX,77029,"consignee,shipper,containerReturn"," "," ",,NO," "
National Pool Tile,,,11281 Indian Trail,Dallas,TX,75229,consignee," "," ",,NO," "
NATIONAL TOOLS AND SUPPLY,,,6100 N Shepherd Dr,Houston,TX,77091,consignee," "," ",,NO," "
NATIONS BEST SPORTS,,,4350 Fossil Creek Boulevard,Fort Worth,TX,76137,consignee," "," ",,NO," "
NATIONWIDE,,,1341 Crampton St,Dallas,TX,75207,consignee," "," ",,NO," "
Nationwide Tools,,,6100 N Shepherd Dr,Houston,TX,77091,consignee," "," ",,NO," "
NATURAL PCR 2 LLC,,,18314 Mathis Rd,Waller,TX,77484,consignee," "," ",,NO," "
NAVISTAR INC,,,13320 John F Kennedy Blvd,Houston,TX,77039,consignee," "," ",,NO," "
NC TEXAS MOVING SERVICE,,,9010 W Little York Rd,Houston,TX,77040,consignee," "," ",,NO," "
NDS YARD,,,10315 Red Bluff Rd,Pasadena,TX,77507,ALL," "," ",NO,NO," "
NETSOURCE,,,651 Gellhorn Dr,Houston,TX,77029,consignee," "," ",,NO," "
NEW AGE CASTING LP,,,12630 West Airport Boulevard,Sugar Land,TX,77478,consignee," "," ",,NO," "
NEW FILTRATION US LLC,,,8800 Westplain Drive,Houston,TX,77041,consignee," "," ",,NO," "
NEWPARK DRILLING FLUIDS,,,715 North 2nd Street,Alvin,TX,77511,consignee," "," ",,NO," "
NIAGARA BOTTLING CO,,,1535 E Belt Line Rd,Lancaster,TX,75146,consignee," "," ",,NO," "
NIAGARA OKLAHOMA CITY,,,500 N Sara Rd,Oklahoma City,OK,73127,consignee," "," ",,NO," "
NIPPON EXPRESS,,,17510 East Hardy Road,Houston,TX,77073,consignee," "," ",,NO," "
NITRO-PHOS FERTILIZERS,,,7402 Neuhaus St,Houston,TX,77061,consignee," "," ",,NO," "
NOCS LAPORTE,,,9223 Hwy 225,La Porte,TX,77571,consignee," "," ",,NO," "
NOLAN TRANSPORTATION GROUP,,,1735 Founders Pkwy,Alpharetta,GA,30009,"caller,consignee,shipper,containerReturn,chassisTermination,chassisPick"," ",30,YES,NO," "
NorthWest Rubber,,,18210 Beaumont Highway,Houston,TX,77049,consignee," "," ",,NO," "
NOURYON SURFACE CHEMISTRY,,,177 Complex Chemical Road,Tallulah,LA,71282,consignee," "," ",,NO," "
NOURYON SURFACE CHEMISTRY,,,611 East Northside Drive,Fort Worth,TX,76164,consignee," "," ",,NO," "
NVR Internal,,,1485 East Sam Houston Parkway South,Pasadena,TX,77503,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
OCI CLEAN AMMONIA,,,6395 TX-347,Beaumont,TX,77705,consignee," "," ",,NO," "
OCM GLOBE INC.,,,11155 Westpark Dr,Houston,TX,77042,consignee," "," ",,NO," "
ODECOPACK USA INC.,,,"7115 Belgold St SUITE C,",Houston,TX,77066,consignee," "," ",,NO," "
ODL/WESTERN REFLECTIONS,,,3845 Grader Street,Garland,TX,75041,consignee," "," ",,NO," "
OFS INTERNATIONAL,,,7735 Miller Road 3,Houston,TX,77049,consignee," "," ",,NO," "
OG&E CENTRAL DISTRIBUTION STORES,,,8201 Pole Rd,Oklahoma City,OK,73149,consignee," "," ",,NO," "
OIL CENTER RESEARCH INT'L  LLC,,,616 W Pont Des Mouton Rd,Lafayette,LA,70507,consignee," "," ",,NO," "
OILIMP,,,3503 Polk Street,Houston,TX,77003,consignee," "," ",,NO," "
OKLAHOMA EMBROIDERY & SUPPLY,4053592741,,515 NE 122nd St,Oklahoma City,OK,73114,consignee," "," ",,NO," "
Oklahoma Steel,,,1297 Smiley rd,Madill,OK,73446,"consignee,shipper,containerReturn,caller"," "," ",NO,NO," "
OLD TOWN MARKET,,,"3720 STATE HWY 237,",Round Top,TX,78954,consignee," "," ",,NO," "
"OLD WORLD INDUSTRIES, LLC",2814579313,,15636 Market Street,Channelview,TX,77530,consignee," "," ",,NO," "
OMEGA MORGAN-DFW,,,2321 E Pioneer Dr,Irving,TX,75061,consignee," "," ",,NO," "
Online Seller 17207828,,,11142 Beltline Rd,Houston,TX,77067,consignee," "," ",,NO," "
ONT PARTNERS,,,10814 E Hardy Rd,Houston,TX,77093,consignee," "," ",,NO," "
OPTI BLAST,,,4032 N Jackson St,Jacksonville,TX,75766,consignee," "," ",,NO," "
OPTIMUS STEEL,,CAMILO SIERRA,100 Old Highway 90 West,Vidor,TX,77662,consignee," "," ",,NO," "
OUACHITA LUMBER,,,1442 Natchitoches St,West Monroe,LA,71292,consignee," "," ",,NO," "
OWENS CORNING,,,8360 Market St,Houston,TX,77029,"consignee,shipper,containerReturn"," "," ",,NO," "
Pace Logistics,,,112 South Tryon Street,Charlotte,NC,28284,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," ",30,NO,NO," "
Packsys International LLC,,,4320 Eastpark Dr,Houston,TX,77028,consignee," "," ",,NO," "
PACKWELL - LA PORTE,,,10016 Porter Rd,La Porte,TX,77571,consignee," "," ",,NO," "
PACKWELL INC,,,9770 New Decade Dr. Pasadena 77507 TX US,Pasadena,TX,77507,"consignee,shipper,containerReturn"," "," ",,NO," "
PACKWELL PORTER,,,10016 Porter Rd,La Porte,TX,77571,consignee," "," ",,NO," "
PALMER,,,4311 Malone Drive,Pasadena,TX,77507,consignee," "," ",,NO," "
PALMER (AMERIPORT),,,4505 Ameriport Parkway,Baytown,TX,77523,consignee," "," ",,NO," "
PALMER 2ND WAREHOUSE,,,4311 Malone Drive,Pasadena,TX,77507,consignee," "," ",,NO," "
Palmer Holland,,,1918 Collingsworth st,Houston,TX,77009,"consignee,shipper,containerReturn"," "," ",,NO," "
PALMER LOGISTIC(BAY AREA),,,13001 Bay Area Boulevard,Pasadena,TX,77507,"consignee,shipper,containerReturn"," "," ",,NO," "
PALMER LOGISTICS (SPIKEWOOD),,,9051 Spikewood Drive,Houston,TX,77078,consignee," "," ",,NO," "
PALMER LOGISTICS BAYTOWN,,,1100 South Farm-to-Market 565 Road,Baytown,TX,77523,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",NO,NO," "
PALMER LOGISTICS-99,,,8435 East Grand Parkway South,Baytown,TX,77523,consignee," "," ",,NO," "
PALMER LOGISTICS-logistics drive,,,703 Logistics Dr S,Baytown,TX,77523,consignee," "," ",,NO," "
Panex US Suite $#100,,,4129 Greenshadow Drive,Pasadena,TX,77503,"consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",,NO," "
Papa Kwame,,,3055 Walnut Bend Ln,Houston,TX,77042,consignee," "," ",,NO," "
PARAFORM WAREHOUSE CELANESE,,,5738 County Road 4,Bishop,TX,78343,consignee," "," ",,NO," "
Pasadena--[old whse],,,1485 East Sam Houston Parkway South suite 140,Pasadena,TX,77503,"consignee,shipper,containerReturn"," "," ",,NO," "
PATHMARK HOUSTON,,,14810 North Fwy,Houston,TX,77090,"consignee,shipper,containerReturn"," "," ",,NO," "
Patio One Houston,,,10520 Harwin Drive,Houston,TX,77036,consignee," "," ",,NO," "
PAYLESS GLASS - HILLCROFT,,,5920 Hillcroft Ave,Houston,TX,77036,"consignee,shipper,containerReturn"," "," ",,NO," "
PAYLESS GLASS - SAVOY,,,5706 Savoy Dr,Houston,TX,77036,consignee," "," ",,NO," "
PBE,,,4411-A Darien St,Houston,TX,77028,consignee," "," ",,NO," "
PBP INC,,,5055 Grand Parkway,Baytown,TX,77523,"consignee,shipper,containerReturn"," "," ",,NO," "
PC TW DELTA TRANSLOAD,,,233 Delta Parkway,Baytown,TX,77523,consignee," "," ",,NO," "
PELICAN PACKAGING COMPANY,,,3850 Williams Dr,West Orange,TX,77630,consignee," "," ",,NO," "
Peloton,,,7603 Prairie oak dr,Houston,TX,77086,"consignee,shipper,containerReturn"," "," ",,NO," "
Peloton Fort Worth,,,1401 Everman Pkwy,Fort Worth,TX,76140,consignee," "," ",,NO," "
PENIKAM INC,,,1811 Trinity Valley Drive,Carrollton,TX,75006,consignee," "," ",,NO," "
PENTAGON FREIGHT,,,19103 Oil Center Boulevard,Houston,TX,77073,consignee," "," ",,NO," "
PG GOODS,,,1530 John Carney Drive,Tyler,TX,75701,consignee," "," ",,NO," "
PGW Auto Glass LLC,,,"4555 Airline Dr #170,",Houston,TX,77022,consignee," "," ",,NO," "
PGW HOUSTON,,,3901 Airline Drive,Houston,TX,77022,consignee," "," ",,NO," "
PGW San Antonio,,,3417 Steen Street,San Antonio,TX,78219,consignee," "," ",,NO," "
Pier Pieracciani Unit 290,,,11850 Hempstead Road,Houston,TX,77092,consignee," "," ",,NO," "
PILECO INC,,,491 Conroe Park West Drive,Conroe,TX,77303,consignee," "," ",,NO," "
Pinnacle Machine Holdings,,,10521 Sheldon rd,Houston,TX,77044,"consignee,shipper,containerReturn"," "," ",,NO," "
PIPELINE PACKAGING,,,3375 Pollok Drive,Conroe,TX,77303,consignee," "," ",,NO," "
PITTMAN & DAVIS,,,801 North Expressway 77,Harlingen,TX,78552,consignee," "," ",,NO," "
PLASTIC EXPRESS,,,6650 Nita Way,Baytown,TX,77523,"consignee,shipper,containerReturn"," "," ",,NO," "
PLASTIC EXPRESS,,,"3013 Pasadena Freeway Frontage Rd, STE#100",Pasadena,TX,77503,consignee," "," ",,NO," "
PLASTIC EXPRESS (PASADENA),,,3013 Pasadena Freeway,Pasadena,TX,77503,"consignee,shipper,containerReturn"," "," ",,NO," "
Plastic junk,,,7625 Parkhurst Drive,Houston,TX,77028,consignee," "," ",,NO," "
POLLOCK,,,14611 Tomball Pkwy,Houston,TX,77086,consignee," "," ",,NO," "
Polysac,,,7920 Westpark dr,Houston,TX,77063,"consignee,shipper,containerReturn"," "," ",,NO," "
POWELL ELECTRICAL SYSTEM INC,,,16535 Jacintoport Blvd,Houston,TX,77015,consignee," "," ",,NO," "
POWERGEN CONTROLS LLC,,,8600 Telephone Road,Houston,TX,77061,consignee," "," ",,NO," "
PRATT AND WHITNEY,,,2701 REGENT BLVD STE 300 DALLAS,Irving,TX,75063,"consignee,shipper,containerReturn"," "," ",,NO," "
PRATT INDUSTRIES-RECYCLING DIVISION,,,14424 Smith Road,Humble,TX,77396,consignee," "," ",,NO," "
PRECISION FITTING AND SUPPLY,,,8211 Parkside Avenue,Baytown,TX,77523,consignee," "," ",,NO," "
PRECISION REFRACTORY SERVICES,,NICK RUDEBUSCH,14947 I-10,Baytown,TX,77523,consignee," "," ",,NO," "
PREFERRED FREEZER,,,10585 Red Bluff Rd,Pasadena,TX,77507,consignee," "," ",,NO," "
PREP PRIME,,,13715 Murphy Rd,Stafford,TX,77477,consignee," "," ",,NO," "
PRESTIGE EXPEDITORS,,,10100 West Lake Houston Parkway,Houston,TX,77044,consignee," "," ",,NO," "
PRESTIGE XS C/O CHEFMAN,,,4811 Underwood Rd,Pasadena,TX,77507,consignee," "," ",,NO," "
PRIME SOURCE DC76,,,4703 Greatland Drive,San Antonio,TX,78218,consignee," "," ",,NO," "
PRIMORIS-PRAIRIE MIST,,,446 ASHLEY CO RD 65,"MONTROSE ",AR,71658,consignee," "," ",,NO," "
PRIORITY WIRE & CABLE INC.,,,10203 Wallisville Rd,Houston,TX,77013,consignee," "," ",,NO," "
PROGRESSIVE CARGO SERVICE LLC,,,1926 Rankin Road STE 110,Houston,TX,770273,consignee," "," ",,NO," "
Project R33 Palo Alto SAWS,,,18240 Texas 16,San Antonio,TX,78264,consignee," "," ",,NO," "
PROXYGLOBAL,,,601 Mcfarland St,Houston,TX,77011,consignee," "," ",,NO," "
PSC GROUP,,,1700 WEST 4TH,DeQuincy,LA,70633,consignee," "," ",,NO," "
PTP Metal Recycling,,,9506 South Central Expressway,Dallas,TX,75241,consignee," "," ",,NO," "
PULSE WAREHOUSE,,,1950 South Starpoint Drive,Houston,TX,77032,consignee," "," ",,NO," "
PUMYANG WORLDWIDE SHPPING,,,16802 Barker Springs Road #650,Houston,TX,77084,consignee," "," ",,NO," "
PURCHASE GREEN -- HOUSTON,,,6600 Long Point Rd,Houston,TX,77055,consignee," "," ",,NO," "
PURE & GENTLE INC.,,,2460 Crossroads Boulevard,Seguin,TX,78155,consignee," "," ",,NO," "
QSL - Empire Stevedoring,,,7600 Avenue P,Houston,TX,77012,"shipper,containerReturn,consignee"," "," ",,NO," "
QSTT LOGISTICS,,,"15945 Morales Rd SUITE 200C,",Houston,TX,77032,consignee," "," ",,NO," "
QTrade,,,2434 Discovery Hills Parkway,Brookshire,TX,77423,consignee," "," ",,NO," "
QUALITY INN-SA,,,1025 South Frio Street,San Antonio,TX,78207,consignee," "," ",,NO," "
QUALITY PALLET,,,600 S Main St,Baytown,TX,77520,consignee," "," ",,NO," "
QUANTIX,,,5623 Ameriport Parkway,Baytown,TX,77523,"shipper,consignee"," "," ",,NO," "
QUANTIX (BAYTOWN 1),,,717 Logistics Dr,Baytown,TX,77523,consignee," "," ",,NO," "
QUANTIX (BAYTOWN 2),,,5623 Ameriport Pkwy,Baytown,TX,77523,consignee," "," ",,NO," "
Quantix (Baytown 4),,,5411 Ameriport Pkwy,Baytown,TX,77523,consignee," "," ",,NO," "
QUANTIX (BAYTOWN 5),,,8905 E Grand Pkwy S,Baytown,TX,77520,consignee," "," ",,NO," "
QUIETFLEX MFG - LAKE DR,,,"22533 N W Lake Dr,",Houston,TX,77095,consignee," "," ",,NO," "
QUIETFLEX MFG - TELGE RD,,,10640 Telge Rd,Houston,TX,77095,consignee," "," ",,NO," "
QUIETFLEX MFG- BRITTMOORE,,,4518 Brittmoore Road,Houston,TX,77041,consignee," "," ",,NO," "
QUIETFLEX MFG-2ND LOCATION,,,7420 Security Way,Jersey Village,TX,77040,consignee," "," ",,NO," "
Quinn Company dba Monarch Power,,,4253 Will Rogers Pkwy,Oklahoma City,OK,73108,"consignee,shipper,containerReturn"," "," ",,NO," "
QWIKKIT WAREHOUSE,,,7350 Langfield Road,Houston,TX,77092,consignee," "," ",,NO," "
QXQ,,,1031 Bammel Road,Houston,TX,77073,consignee," "," ",,NO," "
R&F INDUSTRIES,,,402 W Davis St,Luling,TX,78648,consignee," "," ",,NO," "
RANGER BUSINESS PARK,,,7434 Reindeer Trail,Leon Valley,TX,78238,consignee," "," ",,NO," "
RANNON LOGISTICS,,,9353 Center Point Drive,Houston,TX,77054,consignee," "," ",,NO," "
RANON LOGISTICS NETWORK,,,9353 Center Point Dr,Houston,TX,77054,consignee," "," ",,NO," "
RAVAGO,,,7777 Sutton Rd,Baytown,TX,77523,consignee," "," ",,NO," "
READERS WHOLESALE DISTRIBUTORS,,,8010 Kempwood Dr,Houston,TX,77055,consignee," "," ",,NO," "
Ready space Delena Young,,,11410 Mathis Avenue,Farmers Branch,TX,75234,consignee," "," ",,NO," "
READY SPACES-MASS GROUP INNOVATIONS,,,1401 Greengrass Drive,Houston,TX,77008,consignee," "," ",,NO," "
REAL MATTER LLC,,,16192 Coastal Highway,Lewes,DE,19958,"caller,consignee,chassisTermination,chassisPick,shipper,containerReturn"," ",30,NO,NO," "
RECARGO AIRCRAFT SEATING AMERICAAS,,,15005 Peterson Ct,Fort Worth,TX,76177,consignee," "," ",,NO," "
RED MOUNTAIN HARDWOOD,,,515 South Louise Street,Atlanta,TX,75551,consignee," "," ",,NO," "
RED RIVER,,,3764 Greenbriar Dr,Stafford,TX,77477,consignee," "," ",,NO," "
RED RIVER INTERNATIONAL,,,11821 Wilcrest Dr,Houston,TX,77031,consignee," "," ",,NO," "
REFRIGERATED FOOD SYSTEMS,,,23623 Colonial Pkwy,Katy,TX,77493,consignee," "," ",,NO," "
RES-BRIAN  M,,,7507 Blue Finch Ln,Katy,TX,77493,consignee," "," ",,NO," "
RESTAURANT DEPOT #712,,,10700 Telge Road,Houston,TX,77095,consignee," "," ",,NO," "
REVERE FARMS,,,5662 White Oak Road,Big Sandy,TX,75755,consignee," "," ",,NO," "
REVOLT INC.,,,3811 S Cooper St,Arlington,TX,76015,consignee," "," ",,NO," "
RICELS LLC/CO MCLANE GLOBAL,,,1902 Cypress Station Drive,Houston,TX,77090,consignee," "," ",,NO," "
RICHKER METALS,,,1535 Mooney Rd,Houston,TX,77093,"consignee,chassisTermination,chassisPick,shipper,containerReturn"," "," ",,NO," "
RITCHIE BROTHERS,,,15500 Eastex Fwy,Humble,TX,77396,"consignee,shipper,containerReturn"," "," ",,NO," "
RITTAL CORP-PLANT HOUSTON,,,11717 Windfern Road,Houston,TX,77064,consignee," "," ",,NO," "
RITTAL N AMERCIA LLC HOUSTON,,,2000 Bering Drive,Houston,TX,77057,consignee," "," ",,NO," "
RIVAL 4X4,,,21215 Blair Rd,Conroe,TX,77385,consignee," "," ",,NO," "
RIZEBEDS/ MANTUA,,,1046 Lockwood Drive,Houston,TX,77020,consignee," "," ",,NO," "
RJW LOGISTICS GROUP,,,1755 Airport Boulevard,Mesquite,TX,75181,consignee," "," ",,NO," "
RMD KWIKFORM NORTH AMERICA INC.,,,205 Altrad Ln,Rosenberg,TX,77471,consignee," "," ",,NO," "
RMS MARINE SERVICE,,,11810 W Fairmont Pkwy SUITE B100,La Porte,TX,77571,consignee," "," ",,NO," "
ROAD ONE INTERMODAL,,,9501 Bay Area Blvd,Pasadena,TX,77507,consignee," "," ",,NO," "
